time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2024-03-12T15:42:04.650Z,35.9598351,-120.5138321,10.39,1.76,md,22,43,0.01484,0.05,nc,nc74016331,2024-03-12T15:43:40.163Z,"10 km NW of Parkfield, CA",earthquake,0.34,0.41,0.22,15,automatic,nc,nc
2024-03-12T15:34:28.525Z,58.1686,-155.4007,0,1.1,ml,,,,0.46,ak,ak0243bbtu6c,2024-03-12T15:36:10.874Z,"87 km NW of Karluk, Alaska",earthquake,,1.3,,,automatic,ak,ak
2024-03-12T15:30:14.130Z,33.4241667,-116.4658333,13.07,0.81,ml,28,63,0.1347,0.17,ci,ci40686040,2024-03-12T18:02:19.025Z,"20 km NNW of Borrego Springs, CA",earthquake,0.26,0.71,0.103,6,reviewed,ci,ci
2024-03-12T15:05:06.210Z,19.3988342285156,-155.274993896484,1.17999994754791,1.87,ml,21,43,0.003676,0.140000001,hv,hv74134816,2024-03-12T15:07:44.210Z,"6 km SW of Volcano, Hawaii",earthquake,0.15,0.170000002,0.18,10,automatic,hv,hv
2024-03-12T14:59:06.557Z,36.7395,-116.0787,4,0,ml,6,144.43,0.03,0.0452,nn,nn00874665,2024-03-13T02:42:42.760Z,"41 km WNW of Indian Springs, Nevada",earthquake,,2,0.02,2,reviewed,nn,nn
2024-03-12T14:56:37.182Z,39.3713,-119.7283,0,1,ml,9,167.88,0.034,0.1852,nn,nn00874664,2024-03-13T02:39:34.544Z,"9 km NW of Virginia City, Nevada",earthquake,,0,0.14,4,reviewed,nn,nn
2024-03-12T14:51:49.949Z,58.2801,-154.8845,11.7,1.1,ml,,,,0.6,ak,ak0243bbc3ea,2024-03-12T14:54:29.163Z,"83 km NNW of Karluk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-03-12T14:48:04.980Z,38.8301659,-122.8150024,1.75,0.77,md,17,53,0.00778,0.02,nc,nc74016316,2024-03-12T14:49:39.560Z,"8 km NW of The Geysers, CA",earthquake,0.24,0.62,0.16,18,automatic,nc,nc
2024-03-12T14:30:20.910Z,38.8180008,-122.8529968,2.13,1.4,md,26,90,0.01,0.02,nc,nc74016311,2024-03-12T14:31:55.459Z,"10 km WNW of The Geysers, CA",earthquake,0.21,0.33,0.16,29,automatic,nc,nc
2024-03-12T14:25:43.530Z,38.8178329,-122.8526688,2.06,1.02,md,18,117,0.01024,0.02,nc,nc74016301,2024-03-12T14:27:20.361Z,"10 km WNW of The Geysers, CA",earthquake,0.25,0.41,0.11,19,automatic,nc,nc
2024-03-12T14:23:09.057Z,55.4089,-155.9952,20,2.6,ml,,,,0.63,ak,ak0243bb5vjz,2024-03-12T17:48:40.450Z,"180 km SE of Chignik, Alaska",earthquake,,0,,,reviewed,ak,ak
2024-03-12T14:19:40.350Z,38.8176651,-122.8503342,2.12,1.68,md,35,51,0.01111,0.04,nc,nc74016296,2024-03-12T14:22:54.355Z,"9 km WNW of The Geysers, CA",earthquake,0.17,0.27,0.13,37,automatic,nc,nc
2024-03-12T14:18:01.840Z,33.9758333,-117.228,11.96,1.57,ml,66,23,0.05396,0.18,ci,ci40686008,2024-03-12T17:53:37.420Z,"6 km N of Moreno Valley, CA",earthquake,0.15,0.36,0.174,52,reviewed,ci,ci
2024-03-12T14:15:56.700Z,33.9353333,-116.9536667,7.04,0.83,ml,22,122,0.1569,0.11,ci,ci40685984,2024-03-12T17:10:32.663Z,"2 km ENE of Beaumont, CA",earthquake,0.28,1.76,0.156,10,reviewed,ci,ci
2024-03-12T14:09:04.950Z,34.5185,-118.935,-0.59,1.72,ml,29,72,0.04191,0.31,ci,ci40685976,2024-03-12T18:27:05.165Z,"13 km N of Fillmore, CA",earthquake,0.37,1,0.17,32,reviewed,ci,ci
2024-03-12T13:17:40.854Z,62.2489,-150.8811,67.8,2.5,ml,,,,0.46,ak,ak0243bajcqt,2024-03-12T13:20:06.288Z,"28 km SSW of Petersville, Alaska",earthquake,,0.7,,,automatic,ak,ak
2024-03-12T13:15:43.910Z,33.2588333,-116.1045,8.85,0.84,ml,28,55,0.1016,0.14,ci,ci40685968,2024-03-12T16:48:28.831Z,"13 km N of Ocotillo Wells, CA",earthquake,0.17,0.59,0.102,12,reviewed,ci,ci
2024-03-12T13:12:20.256Z,65.3369,-144.7797,0,1.8,ml,,,,0.25,ak,ak0243bai8kp,2024-03-12T13:13:57.884Z,"26 km S of Central, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-03-12T13:11:59.506Z,60.4925,-147.2566,16.4,2.4,ml,,,,0.41,ak,ak0243bai3vy,2024-03-12T13:13:35.097Z,"52 km SW of Tatitlek, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-03-12T13:10:31.695Z,65.457,-144.9837,19.4,1.9,ml,,,,1.11,ak,ak0243bahu0x,2024-03-12T13:12:55.692Z,"15 km SSW of Central, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-03-12T13:10:02.800Z,35.8883333,-117.7106667,7.34,1.51,ml,31,41,0.07699,0.15,ci,ci40685960,2024-03-12T16:42:23.200Z,"18 km ESE of Little Lake, CA",earthquake,0.17,0.54,0.148,19,reviewed,ci,ci
2024-03-12T13:08:30.718Z,31.345,-103.057,5.4077,1.6,ml,16,62,0.1,0.2,tx,tx2024fass,2024-03-12T19:13:25.611Z,"11 km N of Coyanosa, Texas",earthquake,1.0166103393559947,2.3969284079596007,0.1,6,reviewed,tx,tx
2024-03-12T12:57:15.585Z,39.5805,-119.758,12.1,1.1,ml,11,97.17,0.037,0.1495,nn,nn00874666,2024-03-13T02:48:58.302Z,"2 km SE of Sun Valley, Nevada",earthquake,,1.5,0.38,6,reviewed,nn,nn
2024-03-12T12:53:04.003Z,65.8065,-150.8162,0,1.8,ml,,,,0.83,ak,ak0243ba5k2o,2024-03-12T12:55:00.556Z,"44 km NW of Rampart, Alaska",earthquake,,0.5,,,automatic,ak,ak
2024-03-12T12:37:54.886Z,41.8214,-119.6014,0,2.1,ml,4,134.35,0.529,0.2038,nn,nn00874620,2024-03-12T16:33:21.292Z,"45 km E of Fort Bidwell, California",earthquake,,0,0.25,4,reviewed,nn,nn
2024-03-12T12:35:31.767Z,36.6335,-116.2872,6.4,-0.1,ml,12,115.31,0.043,0.0433,nn,nn00874663,2024-03-13T02:33:17.603Z,"52 km SE of Beatty, Nevada",earthquake,,1.6,0.42,5,reviewed,nn,nn
2024-03-12T12:34:50.700Z,38.7929993,-122.754837,-0.02,1.28,md,16,86,0.008514,0.03,nc,nc74016281,2024-03-12T12:36:26.043Z,"2 km N of The Geysers, CA",earthquake,0.21,0.5,0.14,15,automatic,nc,nc
2024-03-12T12:21:54.209Z,64.2607,-149.9076,6.7,1.5,ml,,,,0.6,ak,ak0243b9yt18,2024-03-12T12:23:58.920Z,"35 km W of Clear, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-03-12T12:21:06.960Z,38.8305016,-122.8193359,1.69,0.77,md,19,59,0.01013,0.01,nc,nc74016276,2024-03-12T12:22:39.951Z,"8 km NW of The Geysers, CA",earthquake,0.22,0.5,0.16,19,automatic,nc,nc
2024-03-12T12:18:42.122Z,62.1559,-148.3297,24.9,1.3,ml,,,,1.01,ak,ak0243b9y51m,2024-03-12T12:21:38.891Z,"40 km N of Chickaloon, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-03-12T11:56:28.880Z,44.764,-111.132,7.85,0.22,md,10,84,0.03694,0.1,uu,uu80062566,2024-03-12T13:17:04.550Z,"4 km E of Hebgen Lake Estates, Montana",earthquake,0.43,0.89,0.0963398235699257,4,reviewed,uu,uu
2024-03-12T11:51:01.156Z,66.1998,-151.0161,0,1.6,ml,,,,0.91,ak,ak0243b9jotf,2024-03-12T11:53:37.466Z,"82 km ESE of New Allakaket, Alaska",earthquake,,0.6,,,automatic,ak,ak
2024-03-12T11:50:24.356Z,39.3664,-119.7188,0,0.9,ml,10,124.9,0.043,0.1168,nn,nn00874614,2024-03-12T14:57:19.344Z,"8 km NW of Virginia City, Nevada",earthquake,,0,0.13,4,reviewed,nn,nn
2024-03-12T11:40:10.440Z,19.8491666666667,-155.896166666667,10.56,1.77,md,20,171,0.1733,0.22,hv,hv74134751,2024-03-12T22:28:02.670Z,"14 km SSW of Puako, Hawaii",earthquake,0.6,0.41,0.149424203741077,23,reviewed,hv,hv
2024-03-12T11:36:13.538Z,38.5875,-118.4614,5.9,1.3,ml,7,114.06,0.338,0.0854,nn,nn00874607,2024-03-12T19:01:04.204Z,"15 km ENE of Hawthorne, Nevada",earthquake,,4.5,0.17,5,reviewed,nn,nn
2024-03-12T11:23:39.380Z,38.8191681,-122.8246689,2.05,0.73,md,8,98,0.009003,0.01,nc,nc74016256,2024-03-12T11:25:15.267Z,"8 km NW of The Geysers, CA",earthquake,0.51,1.08,0.07,9,automatic,nc,nc
2024-03-12T11:13:22.210Z,33.4603333,-116.4851667,10.59,0.86,ml,35,61,0.1042,0.14,ci,ci40685952,2024-03-12T16:35:36.700Z,"20 km ESE of Anza, CA",earthquake,0.18,0.33,0.178,15,reviewed,ci,ci
2024-03-12T11:08:26.723Z,39.4123,-119.6949,8.5,1.3,ml,14,67.36,0.055,0.1637,nn,nn00874605,2024-03-12T15:00:32.289Z,"12 km NNW of Virginia City, Nevada",earthquake,,1.4,0.38,6,reviewed,nn,nn
2024-03-12T11:05:54.164Z,60.3108,-150.7317,36.5,2,ml,,,,0.78,ak,ak0243b99xyw,2024-03-12T11:07:42.136Z,"21 km S of Funny River, Alaska",earthquake,,1.2,,,automatic,ak,ak
2024-03-12T10:53:38.700Z,34.203,-117.4946667,5.91,1.27,ml,49,39,0.0325,0.16,ci,ci40685944,2024-03-12T16:29:15.397Z,"6 km S of Lytle Creek, CA",earthquake,0.17,0.46,0.099,25,reviewed,ci,ci
2024-03-12T10:44:25.580Z,38.8224983,-122.8320007,1.83,0.74,md,7,96,0.002445,0.01,nc,nc74016246,2024-03-12T10:45:59.698Z,"8 km NW of The Geysers, CA",earthquake,0.53,1.23,0.23,8,automatic,nc,nc
2024-03-12T10:41:03.956Z,-8.0837,68.2638,10,5.1,mww,50,58,4.204,0.39,us,us7000m4ub,2024-03-12T11:00:24.040Z,"Chagos Archipelago region",earthquake,8.81,1.878,0.11,8,reviewed,us,us
2024-03-12T10:40:09.696Z,64.5001,-146.8881,11.2,0.8,ml,,,,0.42,ak,ak0243b8vx06,2024-03-12T10:42:19.332Z,"2 km SSE of Salcha, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-03-12T10:30:56.378Z,39.4149,-119.6967,7.5,0.7,ml,11,128.02,0.058,0.1415,nn,nn00874613,2024-03-12T14:47:58.538Z,"12 km NNW of Virginia City, Nevada",earthquake,,1.6,0.5,5,reviewed,nn,nn
2024-03-12T10:27:18.483Z,60.4682,-151.0549,65,1.8,ml,,,,0.37,ak,ak0243b8t5d4,2024-03-12T10:29:42.230Z,"2 km S of Soldotna, Alaska",earthquake,,1.5,,,automatic,ak,ak
2024-03-12T10:23:21.028Z,36.4581,-115.7692,7.4,0.6,ml,12,284.22,0.256,0.1049,nn,nn00874604,2024-03-12T14:35:29.401Z,"15 km SW of Indian Springs, Nevada",earthquake,,5.4,0.2,3,reviewed,nn,nn
2024-03-12T10:13:44.730Z,38.7859993,-122.7450027,0.54,1.39,md,19,82,0.007033,0.05,nc,nc74016236,2024-03-12T10:15:20.381Z,"1 km NE of The Geysers, CA",earthquake,0.24,0.44,0.09,20,automatic,nc,nc
2024-03-12T10:09:19.578Z,60.6349,-147.7081,16.5,2,ml,,,,0.66,ak,ak0243b8pak5,2024-03-12T10:10:52.185Z,"55 km ESE of Whittier, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-03-12T10:08:59.970Z,38.8303337,-122.8183365,1.64,1.08,md,16,59,0.009469,0.01,nc,nc74016226,2024-03-12T10:10:35.359Z,"8 km NW of The Geysers, CA",earthquake,0.26,0.49,0.14,16,automatic,nc,nc
2024-03-12T09:50:02.062Z,36.4638,-115.775,7.1,0.8,ml,19,283.13,0.249,0.0939,nn,nn00874601,2024-03-12T18:54:48.771Z,"15 km SW of Indian Springs, Nevada",earthquake,,4.4,0.18,8,reviewed,nn,nn
2024-03-12T09:44:49.838Z,26.3629,-44.6467,10,4.9,mb,49,99,18.635,0.66,us,us7000m4u6,2024-03-12T10:20:05.040Z,"northern Mid-Atlantic Ridge",earthquake,12.98,1.907,0.083,45,reviewed,us,us
2024-03-12T09:43:37.230Z,18.0525,-66.762,17.16,2.11,md,4,179,0.1356,0.09,pr,pr71442828,2024-03-12T10:13:01.280Z,"1 km SW of Santo Domingo, Puerto Rico",earthquake,3.12,1.93,0.167270539951812,4,reviewed,pr,pr
2024-03-12T09:37:26.568Z,38.8106,14.6301,302.691,4.3,mb,25,183,2.218,0.77,us,us7000m4u4,2024-03-12T14:31:28.040Z,"31 km NW of Malfa, Italy",earthquake,5.61,10.038,0.147,13,reviewed,us,us
2024-03-12T09:33:24.420Z,38.8161659,-122.8255005,1.84,0.75,md,7,105,0.007833,0.01,nc,nc74016221,2024-03-12T09:34:58.973Z,"7 km NW of The Geysers, CA",earthquake,0.47,0.99,0.35,8,automatic,nc,nc
2024-03-12T09:28:49.590Z,19.2268333435059,-155.371337890625,34.0099983215332,1.84000003,md,34,202,0.0917,0.0900000036,hv,hv74134656,2024-03-12T09:30:43.730Z,"11 km ENE of Pāhala, Hawaii",earthquake,0.66,0.74000001,0.50999999,6,automatic,hv,hv
2024-03-12T09:25:11.070Z,19.2584991455078,-155.405502319336,29.0400009155273,2.4000001,md,47,124,0.07683,0.150000006,hv,hv74134651,2024-03-12T09:27:05.020Z,"9 km NE of Pāhala, Hawaii",earthquake,0.48,0.660000026,0.239999995,12,automatic,hv,hv
2024-03-12T09:23:39.290Z,33.6768333,-116.7378333,15.96,1.14,ml,55,38,0.03952,0.16,ci,ci40685936,2024-03-12T16:19:45.490Z,"7 km SSW of Idyllwild, CA",earthquake,0.16,0.31,0.156,33,reviewed,ci,ci
2024-03-12T09:14:23.580Z,19.1538333333333,-155.467166666667,32.31,1.78,md,18,226,0.09874,0.09,hv,hv74134636,2024-03-12T22:33:05.870Z,"5 km SSE of Pāhala, Hawaii",earthquake,0.99,0.8,0.0771906413236461,22,reviewed,hv,hv
2024-03-12T09:12:46.398Z,36.4388,-115.7653,4.4,1,ml,25,123.32,0.195,0.1363,nn,nn00874599,2024-03-12T18:38:44.362Z,"16 km SSW of Indian Springs, Nevada",earthquake,,2.4,0.4,9,reviewed,nn,nn
2024-03-12T09:09:09.210Z,33.271,-116.2636667,12.83,1.31,ml,70,34,0.07852,0.19,ci,ci40685928,2024-03-12T16:05:22.430Z,"10 km E of Borrego Springs, CA",earthquake,0.16,0.43,0.121,38,reviewed,ci,ci
2024-03-12T09:01:05.681Z,61.971,-151.5082,74.4,1.9,ml,,,,0.42,ak,ak0243b8245k,2024-03-12T09:03:17.424Z,"6 km WSW of Skwentna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2024-03-12T08:57:52.039Z,25.6115,90.2653,10,4.4,mb,45,81,4.147,0.82,us,us7000m4tz,2024-03-13T02:50:41.001Z,"12 km NNE of Tura, India",earthquake,8.05,1.886,0.085,40,reviewed,us,us
2024-03-12T08:49:48.814Z,38.5375,-118.1431,3.1,1.6,ml,10,105.56,0.403,0.1673,nn,nn00874594,2024-03-12T18:22:43.005Z,"16 km N of Mina, Nevada",earthquake,,2.4,0.42,5,reviewed,nn,nn
2024-03-12T08:28:23.420Z,38.8333321,-122.8168335,1.67,0.53,md,11,86,0.01124,0.02,nc,nc74016211,2024-03-12T08:29:59.182Z,"8 km NW of The Geysers, CA",earthquake,0.33,0.82,0.36,11,automatic,nc,nc
2024-03-12T08:26:56.390Z,38.8336678,-122.810997,1.92,1.56,md,9,102,0.01028,0.01,nc,nc74016201,2024-03-12T08:28:29.216Z,"8 km W of Cobb, CA",earthquake,0.51,1.08,,1,automatic,nc,nc
2024-03-12T08:26:35.450Z,38.8323326,-122.8096695,2,1.93,md,35,38,0.00893,0.05,nc,nc74016206,2024-03-12T08:30:57.335Z,"8 km W of Cobb, CA",earthquake,0.17,0.28,0.24,37,automatic,nc,nc
2024-03-12T08:23:46.250Z,44.2808333333333,-114.9745,0.97,1.84,ml,10,64,0.1973,0.13,mb,mb90043023,2024-03-12T14:15:06.920Z,"7 km NNW of Stanley, Idaho",earthquake,0.32,1.23,0.311516550490733,12,reviewed,mb,mb
2024-03-12T08:09:44.049Z,31.648,-104.201,7.1252,1.9,ml,37,81,0.1,0.2,tx,tx2024faix,2024-03-12T11:09:11.812Z,"53 km NW of Toyah, Texas",earthquake,0.5464613800113308,0.6259300652206912,0.2,30,reviewed,tx,tx
2024-03-12T08:05:36.196Z,62.4507,-154.1015,7.5,1.9,ml,,,,1.01,ak,ak0243b7hlrn,2024-03-12T08:08:51.724Z,"64 km SSE of Nikolai, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-03-12T08:04:31.420Z,44.3255,-110.688833333333,9.87,2.31,ml,19,109,0.09933,0.2,uu,uu80062561,2024-03-12T13:15:32.390Z,"49 km SE of West Yellowstone, Montana",earthquake,0.5,0.94,0.173090869098426,4,reviewed,uu,uu
2024-03-12T07:56:00.538Z,31.692,-104.352,7.2791,1.7,ml,27,66,0.1,0.2,tx,tx2024fail,2024-03-12T13:46:48.632Z,"53 km S of Whites City, New Mexico",earthquake,0.671670281350523,0.8234257392990189,0.1,21,reviewed,tx,tx
2024-03-12T07:48:44.240Z,38.8144989,-122.8243332,2.1,1.45,md,28,48,0.006778,0.02,nc,nc74016186,2024-03-12T07:50:19.001Z,"7 km NW of The Geysers, CA",earthquake,0.19,0.3,0.19,30,automatic,nc,nc
2024-03-12T07:34:17.070Z,17.9163333333333,-66.2715,12.53,1.91,md,4,237,0.1174,0.06,pr,pr71442823,2024-03-12T08:19:02.850Z,"6 km SW of Central Aguirre, Puerto Rico",earthquake,0.83,1.07,0.260565840527814,3,reviewed,pr,pr
2024-03-12T07:33:23.055Z,39.7224,-119.8591,10.3,0.8,ml,7,79.48,0.139,0.1344,nn,nn00874667,2024-03-13T02:52:04.859Z,"9 km N of Lemmon Valley, Nevada",earthquake,,2.9,0.57,5,reviewed,nn,nn
2024-03-12T07:33:07.940Z,37.7733345,-122.5871658,10.84,1.71,md,11,198,0.09156,0.03,nc,nc74016176,2024-03-12T07:34:43.788Z,"9 km WNW of San Francisco Zoo, CA",earthquake,0.66,1.21,0.37,9,automatic,nc,nc
2024-03-12T07:31:28.036Z,31.736,-104.116,7.5739,1.7,ml,30,55,0,0.2,tx,tx2024fahp,2024-03-12T14:11:04.744Z,"49 km W of Mentone, Texas",earthquake,0.4411238719762778,0.5833626159341796,0.2,24,reviewed,tx,tx
2024-03-12T07:26:40.632Z,61.5258,-149.8878,33.2,1.6,ml,,,,0.48,ak,ak0243b70ojj,2024-03-12T07:28:50.216Z,"3 km E of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-03-12T07:19:34.350Z,38.8166656,-122.8235016,2.09,1.06,md,23,51,0.008961,0.01,nc,nc74016166,2024-03-12T07:21:09.107Z,"7 km NW of The Geysers, CA",earthquake,0.21,0.37,0.27,25,automatic,nc,nc
2024-03-12T07:17:14.460Z,38.8440018,-122.8143311,0.89,1.03,md,17,83,0.01276,0.04,nc,nc74016156,2024-03-12T07:18:49.121Z,"8 km WNW of Cobb, CA",earthquake,0.25,0.46,0.11,19,automatic,nc,nc
2024-03-12T07:15:40.400Z,39.7227,-119.8571,10.7,0.3,ml,4,123.09,0.141,0.0919,nn,nn00874654,2024-03-12T21:05:32.760Z,"9 km N of Lemmon Valley, Nevada",earthquake,,4.4,0.64,3,reviewed,nn,nn
2024-03-12T07:13:42.050Z,17.9106666666667,-66.2846666666667,13.78,2.47,md,12,193,0.1269,0.11,pr,pr71442808,2024-03-12T08:00:34.250Z,"7 km S of Salinas, Puerto Rico",earthquake,0.52,0.35,0.198771896162964,10,reviewed,pr,pr
2024-03-12T07:12:39.526Z,61.8116,-149.5894,33.2,1.6,ml,,,,0.62,ak,ak0243b6xofk,2024-03-12T07:14:22.345Z,"20 km WNW of Fishhook, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-03-12T07:05:19.309Z,44.3522,-116.1408,5,2.6,ml,25,61,0.331,0.87,us,us7000m4tm,2024-03-12T18:01:33.239Z,"6 km NW of Smiths Ferry, Idaho",earthquake,1.11,1.888,0.056,42,reviewed,us,us
2024-03-12T07:02:38.257Z,39.722,-119.8554,9.8,-0.3,ml,4,123.84,0.141,0.0677,nn,nn00874653,2024-03-12T20:59:19.090Z,"9 km N of Lemmon Valley, Nevada",earthquake,,10.5,0,1,reviewed,nn,nn
2024-03-12T06:41:47.780Z,44.8623333333333,-112.016333333333,4.99,0.8,ml,6,102,0.3288,0.06,mb,mb90043018,2024-03-12T14:08:20.100Z,"48 km S of Virginia City, Montana",earthquake,0.3,31.61,0.0813916676383778,2,reviewed,mb,mb
2024-03-12T06:26:59.479Z,61.6281,-146.4143,29.5,2.2,ml,,,,0.51,ak,ak0243b6fae3,2024-03-12T06:28:23.441Z,"44 km SSE of Nelchina, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-03-12T06:23:54.470Z,54.7683333333333,-164.165,3.72,1.28,ml,4,304,,0.09,av,av91136253,2024-03-13T04:32:18.650Z,"49 km WSW of False Pass, Alaska",earthquake,0.95,31.61,0.277684119898106,4,reviewed,av,av
2024-03-12T06:22:54.787Z,31.682,-104.403,6.4331,1.2,ml,11,70,0,0.2,tx,tx2024fafi,2024-03-12T15:34:30.178Z,"54 km S of Whites City, New Mexico",earthquake,0.9469930448988754,1.377405259989644,0.2,7,reviewed,tx,tx
2024-03-12T06:22:52.977Z,39.7203,-119.8553,9.5,-0.3,ml,4,124.55,0.139,0.0445,nn,nn00874652,2024-03-13T03:04:31.149Z,"9 km N of Lemmon Valley, Nevada",earthquake,,7.9,0,1,reviewed,nn,nn
2024-03-12T06:22:03.720Z,35.1935,-84.495,5.12,1.71,md,8,100,0.1362,0.12,se,se60501753,2024-03-12T15:25:26.290Z,"14 km E of Benton, Tennessee",earthquake,0.95,0.72,0.107927244055877,8,reviewed,se,se
2024-03-12T06:20:47.663Z,39.7236,-119.863,11,0.9,ml,8,79.24,0.139,0.1053,nn,nn00874612,2024-03-12T14:44:48.749Z,"9 km N of Lemmon Valley, Nevada",earthquake,,2.4,0.51,3,reviewed,nn,nn
2024-03-12T06:16:25.717Z,36.4529,-115.736,0,0.8,ml,12,220.17,0.277,0.1434,nn,nn00874590,2024-03-12T06:18:17.170Z,"14 km SSW of Indian Springs, Nevada",earthquake,,50.8,0.17,2,automatic,nn,nn
2024-03-12T06:15:24.601Z,36.4596,-115.7425,4.8,1.3,ml,37,114.17,0.196,0.1483,nn,nn00874587,2024-03-12T17:26:47.948Z,"13 km SSW of Indian Springs, Nevada",earthquake,,1.6,0.18,15,reviewed,nn,nn
2024-03-12T06:06:57.644Z,39.722,-119.8563,10.9,0.4,ml,4,123.62,0.14,0.0843,nn,nn00874651,2024-03-13T03:04:30.266Z,"9 km N of Lemmon Valley, Nevada",earthquake,,4.2,0.7,3,reviewed,nn,nn
2024-03-12T06:06:55.399Z,28.948,-98.025,0.0244,2.8,ml,14,71,0,0.2,tx,tx2024faew,2024-03-12T14:14:40.512Z,"3 km S of Falls City, Texas",earthquake,0.8198244011856318,1.333701379401129,0.1,11,reviewed,tx,tx
2024-03-12T06:05:23.630Z,38.8339996,-122.7678299,0.6,1.49,md,28,72,0.003881,0.06,nc,nc74016146,2024-03-12T06:06:59.592Z,"4 km WNW of Cobb, CA",earthquake,0.24,0.35,0.17,29,automatic,nc,nc
2024-03-12T06:01:12.505Z,61.5916,-149.8826,32.4,2.2,ml,,,,0.47,ak,ak0243b69tv6,2024-03-12T06:03:19.434Z,"5 km SW of Houston, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-03-12T05:59:23.231Z,31.682,-104.351,7.3816,1.6,ml,27,105,0.1,0.2,tx,tx2024faep,2024-03-12T15:12:00.082Z,"54 km S of Whites City, New Mexico",earthquake,0.7043895758488445,0.7921099896185452,0.1,21,reviewed,tx,tx
2024-03-12T05:46:21.450Z,38.8291664,-122.800499,1.86,1.33,md,24,42,0.009442,0.04,nc,nc74016136,2024-03-12T05:47:55.500Z,"7 km W of Cobb, CA",earthquake,0.22,0.41,0.12,26,automatic,nc,nc
2024-03-12T05:31:44.693Z,61.7649,-149.7946,41.4,1.7,ml,,,,0.8,ak,ak0243b5uw85,2024-03-12T05:33:35.249Z,"12 km E of Willow, Alaska",earthquake,,1.4,,,automatic,ak,ak
2024-03-12T05:22:29.540Z,35.5526657,-120.8105011,7.42,1.69,md,14,90,0.09617,0.07,nc,nc74016121,2024-03-12T05:24:05.695Z,"10 km W of Templeton, CA",earthquake,0.36,2.06,0.14,10,automatic,nc,nc
2024-03-12T05:19:19.480Z,33.9616667,-116.7876667,4.53,1.21,ml,57,32,0.04789,0.15,ci,ci40685904,2024-03-12T13:36:15.880Z,"5 km N of Cabazon, CA",earthquake,0.13,0.33,0.159,28,reviewed,ci,ci
2024-03-12T05:11:36.391Z,57.958,-153.8789,30.7,2,ml,,,,0.59,ak,ak0243b5ql9j,2024-03-13T04:14:47.530Z,"46 km N of Larsen Bay, Alaska",earthquake,,0.5,,,automatic,ak,ak
2024-03-12T05:04:55.235Z,42.0419,-119.6355,0,2.5,ml,4,167.21,0.516,0.0743,nn,nn00874618,2024-03-12T16:05:31.060Z,"46 km SSE of Plush, Oregon",earthquake,,0,0.23,4,reviewed,nn,nn
2024-03-12T05:02:23.968Z,-60.0325,-27.6893,129.185,5,mb,44,86,7.485,0.52,us,us7000m4t7,2024-03-12T05:17:42.040Z,"South Sandwich Islands region",earthquake,12.68,8.801,0.075,57,reviewed,us,us
2024-03-12T04:56:49.550Z,57.7466666666667,-155.917,5.19,1.25,ml,13,201,,0.3,av,av92228956,2024-03-13T02:19:44.940Z,"89 km WNW of Karluk, Alaska",earthquake,1.39,1.28,0.267846210448327,13,reviewed,av,av
2024-03-12T04:44:48.910Z,60.0406666666667,-153.070666666667,-0.21,-0.12,ml,4,158,,0.04,av,av92228951,2024-03-13T02:21:30.320Z,"64 km ENE of Pedro Bay, Alaska",earthquake,0.32,1.19,0.325857790376081,4,reviewed,av,av
2024-03-12T04:42:37.800Z,33.6886667,-116.7121667,17.61,0.85,ml,39,56,0.0225,0.13,ci,ci40685896,2024-03-12T13:36:23.544Z,"6 km S of Idyllwild, CA",earthquake,0.19,0.3,0.114,18,reviewed,ci,ci
2024-03-12T04:37:30.264Z,38.722,14.9586,221.365,4.8,mb,53,41,2.326,0.75,us,us7000m4t4,2024-03-12T07:50:24.181Z,"19 km NNE of Malfa, Italy",earthquake,7.53,6.727,0.061,83,reviewed,us,us
2024-03-12T04:35:39.080Z,64.4734,-146.9231,8.2,1.6,ml,,,,0.53,ak,ak0243b5ab1w,2024-03-12T04:42:30.439Z,"5 km S of Salcha, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-03-12T04:34:50.130Z,38.8183327,-122.7969971,3.79,0.28,md,8,104,0.01043,0.02,nc,nc74016116,2024-03-12T04:36:26.208Z,"6 km NW of The Geysers, CA",earthquake,0.75,2.25,0.15,8,automatic,nc,nc
2024-03-12T04:29:20.320Z,38.8168335,-122.7961655,2.84,0.51,md,8,115,0.008878,0.02,nc,nc74016111,2024-03-12T04:30:54.331Z,"6 km NW of The Geysers, CA",earthquake,0.65,1.58,0.23,9,automatic,nc,nc
